nohup: ignoring input
{"event":"skillsmp_selected","latest_limit":100000,"latest_count":100000,"openclaw_count":113,"total_unique":100095,"target_offset":0,"target_count":0}
{"event":"skillsmp_progress","done":437,"total":100095,"errors":437,"last":{"skill_id":"notque-vexjoy-agent-skills-engineering-go-patterns-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":438,"total":100095,"errors":438,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-skill-eval-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":439,"total":100095,"errors":439,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-toolkit-evolution-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":440,"total":100095,"errors":440,"last":{"skill_id":"notque-vexjoy-agent-skills-content-publish-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":441,"total":100095,"errors":441,"last":{"skill_id":"notque-vexjoy-agent-skills-process-feature-lifecycle-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":442,"total":100095,"errors":442,"last":{"skill_id":"notque-vexjoy-agent-skills-process-condition-based-waiting-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":443,"total":100095,"errors":443,"last":{"skill_id":"notque-vexjoy-agent-skills-game-game-sprite-pipeline-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":444,"total":100095,"errors":444,"last":{"skill_id":"notque-vexjoy-agent-skills-content-pptx-generator-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":445,"total":100095,"errors":445,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-auto-dream-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":446,"total":100095,"errors":446,"last":{"skill_id":"notque-vexjoy-agent-skills-process-adr-consultation-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":447,"total":100095,"errors":447,"last":{"skill_id":"notque-vexjoy-agent-skills-content-gemini-image-generator-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":448,"total":100095,"errors":448,"last":{"skill_id":"notque-vexjoy-agent-skills-business-design-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":449,"total":100095,"errors":449,"last":{"skill_id":"notque-vexjoy-agent-skills-business-productivity-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":450,"total":100095,"errors":450,"last":{"skill_id":"notque-vexjoy-agent-skills-content-image-to-video-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":451,"total":100095,"errors":451,"last":{"skill_id":"notque-vexjoy-agent-skills-game-game-asset-generator-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":452,"total":100095,"errors":452,"last":{"skill_id":"notque-vexjoy-agent-skills-engineering-enterprise-search-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":453,"total":100095,"errors":453,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-agent-comparison-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":454,"total":100095,"errors":454,"last":{"skill_id":"notque-vexjoy-agent-skills-business-hr-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":455,"total":100095,"errors":455,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-agent-evaluation-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":456,"total":100095,"errors":456,"last":{"skill_id":"notque-vexjoy-agent-skills-business-finance-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":457,"total":100095,"errors":457,"last":{"skill_id":"notque-vexjoy-agent-skills-game-game-pipeline-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":458,"total":100095,"errors":458,"last":{"skill_id":"notque-vexjoy-agent-skills-business-product-management-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":459,"total":100095,"errors":459,"last":{"skill_id":"notque-vexjoy-agent-skills-content-reddit-moderate-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":460,"total":100095,"errors":460,"last":{"skill_id":"notque-vexjoy-agent-skills-infrastructure-headless-cron-creator-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":461,"total":100095,"errors":461,"last":{"skill_id":"notque-vexjoy-agent-skills-infrastructure-shell-process-patterns-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":462,"total":100095,"errors":462,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-docs-sync-checker-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":463,"total":100095,"errors":463,"last":{"skill_id":"notque-vexjoy-agent-skills-process-pr-workflow-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":464,"total":100095,"errors":464,"last":{"skill_id":"notque-vexjoy-agent-skills-research-repo-value-analysis-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":465,"total":100095,"errors":465,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-reference-enrichment-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":466,"total":100095,"errors":466,"last":{"skill_id":"notque-vexjoy-agent-skills-meta-routing-table-updater-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":467,"total":100095,"errors":467,"last":{"skill_id":"notque-vexjoy-agent-skills-process-forensics-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":468,"total":100095,"errors":468,"last":{"skill_id":"notque-vexjoy-agent-skills-workflow-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":469,"total":100095,"errors":469,"last":{"skill_id":"mirusser-kubernetes-mcp-guard-agents-skills-infragate-mcp-gateway-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":470,"total":100095,"errors":470,"last":{"skill_id":"dyad-sh-dyad-claude-skills-deflake-e2e-from-run-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":471,"total":100095,"errors":471,"last":{"skill_id":"bettinamindless552-appsec-skills-skills-eresus-sast-scanner-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":472,"total":100095,"errors":472,"last":{"skill_id":"nesquikm-dev-process-toolkit-claude-skills-smoke-test-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":473,"total":100095,"errors":473,"last":{"skill_id":"rczamor-rz-claude-skills-plugins-rz-skills-skills-rz-draft-content-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":474,"total":100095,"errors":474,"last":{"skill_id":"uipath-skills-skills-uipath-maestro-flow-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":475,"total":100095,"errors":475,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-add-deltachat-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":476,"total":100095,"errors":476,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-init-first-agent-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":477,"total":100095,"errors":477,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-manage-channels-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":478,"total":100095,"errors":478,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-debug-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":479,"total":100095,"errors":479,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-add-emacs-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":480,"total":100095,"errors":480,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-add-whatsapp-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":481,"total":100095,"errors":481,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-add-ollama-provider-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":482,"total":100095,"errors":482,"last":{"skill_id":"qwibitai-nanoclaw-claude-skills-add-signal-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":483,"total":100095,"errors":483,"last":{"skill_id":"microsoft-github-copilot-for-azure-plugin-skills-azure-cloud-migrate-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":484,"total":100095,"errors":484,"last":{"skill_id":"xenonbyte-da-vinci-commands-codex-skills-dv-design-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":485,"total":100095,"errors":485,"last":{"skill_id":"mistakeknot-interflux-skills-flux-drive-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":486,"total":100095,"errors":486,"last":{"skill_id":"zeynelgun-afk-portfolio-tracker-skills-adil-deger-9-yontem-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":487,"total":100095,"errors":487,"last":{"skill_id":"ivan-gerasimov-1-backtrail-packages-skills-backtrail-create-task-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":488,"total":100095,"errors":488,"last":{"skill_id":"imankha-video-editor-claude-skills-har-analysis-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":489,"total":100095,"errors":489,"last":{"skill_id":"actionpotentialplacebo701-mck-skill-hub-skills-hollow-victory-mck-ppt-design-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":490,"total":100095,"errors":490,"last":{"skill_id":"rse-ase-plugin-skills-ase-code-lint-skill-md","status":"error","error":"githubUrl not found in skill page"}}
{"event":"skillsmp_progress","done":491,"total":100095,"errors":491,"last":{"skill_id":"danielleit241-my-skills-claude-skills-ck-plan-skill-md","status":"error","error":"githubUrl not found in skill page"}}
